Callsign,Modes,TX Frequency,TX CTCSS,RX Frequency,RX CTCSS,RX 1750,Duplex,Offset,Status,Latitude,Longitude,QTH,Locator
SR6UVO,"fm, dstar",439.3875,94.8,431.7875,94.8,false,-,7.6,working,50.751164,17.882663,"Elektrownia Opole, Brzezie k/Opola",JO80WS
SR6UPK,"fm, dstar",438.5375,false,430.9375,67,false,-,7.6,working,50.763544,15.639784,,JO70TS
SR6UKR,dmr,438.425,false,430.825,false,false,-,7.6,working,50.488055,17.969159,Krapkowice,JO80XL
SR6UKB,"fm, dstar",439.2625,94.8,431.6625,94.8,false,-,7.6,working,50.257005,17.428894,Kopa Biskupia,JO80RG
SR6TW,"dstar, dmr, c4fm",438.75,false,431.15,false,false,-,7.6,working,51.345552,17.497358,Chelstow,JO81RI
SR6TT,"fm, echolink, fmpoland",439.225,67,431.625,67,false,-,7.6,working,50.914357,16.014392,BOLKOW STARE ROCHOWICE,JO80AV
SR6S,fm,145.7875,94.8,145.1875,94.8,false,-,0.6,working,50.680321,16.485667,Wielka Sowa,JO80FQ
SR6RWS,dmr,438.2,false,430.6,false,false,-,7.6,working,50.680321,16.485667,Wielka Sowa,JO80FQ
SR6R,fm,145.6,103.5,145,103.5,false,-,0.6,working,51.106164,17.04304,Wroclaw,JO81MC
SR6PS,"fm, echolink",438.8,94.8,431.2,94.8,false,-,7.6,working,50.842723,16.487099,Swidnica,JO80FU
SR6OP,"fm, dmr",439.325,94.8,431.725,94.8,false,-,7.6,working,50.675862,17.956617,Opole,JO80XQ
SR6OO,"fm, dstar, echolink",439.25,123,431.65,123,false,-,7.6,working,50.880998,18.413141,Olesno,JO90EV
SR6OA,fm,438.875,123,431.275,123,false,-,7.6,working,50.945369,17.305275,Olawa,JO80PW
SR6NR,"fm, echolink",439.425,false,431.825,94.8,false,-,7.6,working,50.539307,16.567286,Nowa Ruda-Slupiec,JO80GM
SR6MRU,"fm, c4fm",439.3,false,431.7,false,false,-,7.6,working,51.141371,17.030831,Wroclaw,JO81MD
SR6MI,"fm, fmpoland",439.3375,false,431.7375,67,false,-,7.6,working,51.256347,16.055585,Milkowice,JO81AG
SR6MA,fm,438.725,false,431.125,94.8,false,-,7.6,working,50.865094,16.709427,Gora Sleza EMITEL,JO80IU
SR6LZM,"fm, fmlink",438.6,103.5,431,103.5,false,-,7.6,working,51.47532,16.905376,Zmigrod,JO81KL
SR6LWS,"fm, fmlink",439.2875,94.8,431.6875,94.8,false,-,7.6,working,50.680321,16.485667,Wielka Sowa,JO80FQ
SR6K,fm,145.7375,false,145.1375,false,false,-,0.6,working,50.63656,16.532815,Jugow,JO80GP
SR6JG,fm,438.675,67,431.075,67,false,-,7.6,working,50.747633,15.72735,Gora Kopa/Karpacz,JO70UR
SR6J,fm,145.675,67,145.075,67,false,-,0.6,working,50.79487,15.514833,Gora Szrenica/Szklarska Poreba,JO70ST
SR6G,fm,145.625,94.8,145.025,94.8,false,-,0.6,working,50.865094,16.709427,Gora Sleza EMITEL,JO80IU
SR6FG,fm,439.1875,103.5,431.5875,103.5,false,-,7.6,testing,51.30611,17.033005,,JO81MH
SR6F,fm,145.75,71.9,145.15,71.9,false,-,0.6,off,50.2569429,17.4288815,BISKUPIA KOPA,JO80RG
SR6DZM,dmr,438.6375,false,431.0375,false,false,-,7.6,inprogress,51.47532,16.905376,Zmigrod,JO81KL
SR6DWS,dstar,438.4625,false,430.8625,false,false,-,7.6,working,50.680321,16.485667,Wielka Sowa,JO80FQ
SR6DST,"fm, echolink",145.6875,123,145.0875,123,false,-,0.6,working,50.77057,17.084985,"Strzelin, Wieza Cisnien",JO80NS
SR6DMR,dmr,438.4875,false,430.8875,false,false,-,7.6,working,51.114774,17.067787,Wroclaw,JO81MC
SR6DL,fm,144.975,false,144.975,false,false,false,0,off,51.078464,18.571192,Dalachow,JO91GB
SR6DKB,dstar,438.2625,false,430.6625,false,false,-,7.6,working,50.48804,17.969138,Krapkowice,JO80XL
SR6DA,fm,439.1375,false,431.5375,false,false,-,7.6,working,51.077817,18.571536,Dalachow,JO91GB
SR6C,"fm, fmpoland",439.25,false,431.65,67,false,-,7.6,working,51.262989,15.564836,Boleslawiec,JO71SG
SR6B,fm,145.7625,77,145.1625,77,true,-,0.6,working,50.971612,14.940872,Dzialoszyn - stacja meteo,JO70LX
SR6ACZ,fm,438.95,103.5,431.35,103.5,false,-,7.6,working,51.111545,17.060299,Wroclaw,JO81MC
SR6AA,"fm, fmpoland",439.4,false,431.8,67,false,-,7.6,working,51.205828,16.165898,Legnica,JO81BE
SR6A,dstar,145.575,false,144.975,false,false,-,0.6,off,50.853782,17.460431,Brzeg,JO80RU
SR5ZU,fm,438.7,88.5,431.1,88.5,false,-,7.6,working,53.064381,19.885142,Zuromin,JO93WB
SR5ZQ,"c4fm, dstar",439.25,false,431.65,false,false,-,7.6,off,52.007496,20.589476,Skierniewice,Krze Duze
SR5ZIP,fm,439.25,127.3,431.65,127.3,false,-,7.6,working,52.284421,20.94239,Warszawa,KO02LG
SR5YM,"dstar, c4fm",438.3,false,430.7,false,false,-,7.6,off,52.146074,20.815292,Komorow,KO02JD
SR5YAM,"dstar, echolink, c4fm",430.5375,false,430.5375,false,false,false,0,off,52.146074,20.815292,Komorow,KO02JD
SR5WZ,fm,439,127.3,431.4,127.3,false,-,7.6,working,52.175313,20.742929,Moszna-Parcela komin Elektrocieplowni Pruszkow II,KO02IE
SR5WWL,fm,438.4625,127.3,430.8625,127.3,false,-,7.6,testing,52.362126,21.138649,Marki,KO02NI
SR5WW,dmr,438.5,false,430.9,false,false,-,7.6,working,52.268254,21.128688,Warszawa - Komin EC Kaweczyn,KO02NG
SR5WU,dmr,438.775,false,431.175,false,false,-,7.6,working,52.150552,21.042197,Warszawa-Ursynow,KO02MD
SR5WP,"fm, fmlink",438.625,127.3,431.025,127.3,false,-,7.6,working,52.175313,20.742929,Moszna-Parcela komin Elektrocieplowni Pruszkow II,KO02IE
SR5WI,c4fm,438.9,false,431.3,false,false,-,7.6,working,52.241419,21.098156,Warszawa,KO02NF
SR5WF,dstar,439.2,false,431.6,false,false,-,7.6,inprogress,52.246944,21.086911,Warszawa,KO02NF
SR5WD,"dmr, c4fm",438.4,false,430.8,false,false,-,7.6,off,52.175313,20.742929,Moszna-Parcela,KO02IE
SR5WC,dstar,438.6,false,431,false,false,-,7.6,working,52.175313,20.742929,Moszna-Parcela komin Elektrocieplowni Pruszkow II,KO02IE
SR5WB,dmr,438.55,false,430.95,false,false,-,7.6,working,52.175313,20.742929,Moszna-Parcela komin Elektrocieplowni Pruszkow II,KO02IE
SR5WAD,"fm, dmr",438.3375,127.3,430.7375,127.3,false,-,7.6,off,52.268254,21.128688,Warszawa - komin EC Kaweczyn,KO02NG
SR5WA,fm,439.35,127.3,431.75,127.3,false,-,7.6,off,52.268254,21.128688,Warszawa - komin EC Kaweczyn,KO02NG
SR5W,"fm, dmr",145.75,127.3,145.15,127.3,false,-,0.6,working,52.268254,21.128688,Warszawa - komin EC Kaweczyn,KO02NG
SR5VW,fm,438.825,67,431.225,67,false,-,7.6,working,52.880556,21.400833,Rozan EMITEL,KO02QV
SR5UVR,dstar,438.525,false,430.925,false,false,-,7.6,working,51.406036,21.152552,Radom,KO01NJ
SR5UVA,c4fm,439.4375,false,431.8375,false,false,-,7.6,off,52.268254,21.128688,Warszawa - komin EC Kaweczyn,KO02NG
SR5UR,fm,439.3,false,431.7,127.3,false,-,7.6,working,52.194374,20.886109,Warszawa Ursus,KO02KE
SR5UOS,"dstar, dmr",438.9125,false,431.3125,false,false,-,7.6,working,53.080289,21.569459,Ostroleka,KO03SB
SR5U,fm,145.775,false,145.175,false,false,-,0.6,working,52.194374,20.886109,Warszawa Ursus,KO02KE
SR5SQ,c4fm,438.9875,false,431.3875,false,false,-,7.6,off,52.007496,20.589476,Krze Duze,KO02HA
SR5SE,"fm, c4fm",438.75,127.3,431.15,127.3,false,-,7.6,working,52.178818,22.271183,Siedlce,KO12DE
SR5S,"fm, echolink, fmpoland",145.6125,127.3,145.0125,127.3,false,-,0.6,working,52.178818,22.271183,Siedlce,KO12DE
SR5RR,"fm, echolink, fmpoland",439.275,127.3,431.675,127.3,false,-,7.6,working,52.178734,21.056765,"Warszawa - Mokotow, ul. Iberyjska",KO02ME
SR5RK,"fm, dstar",438.75,118.8,431.15,118.8,false,-,7.6,working,51.358587,20.572206,Kozlowiec - Przysucha RTCN,KO01GI
SR5RAD,"fm, fmpoland",145.7875,118.8,145.1875,118.8,false,-,0.6,working,51.408958,21.114788,RADOM - maszt Emitel,KO01NJ
SR5RA,fm,438.925,118.8,431.325,118.8,false,-,7.6,working,51.355087,21.099805,Radom,KO01NI
SR5R,fm,145.6,false,145,127.3,false,-,0.6,working,52.158506,20.817633,Pruszkow,KO02JD
SR5QDMR,dmr,438.525,false,430.925,false,false,-,7.6,working,52.156559,22.276954,Siedlce,KO12DD
SR5PR,"fm, echolink",439.175,false,431.575,false,false,-,7.6,working,52.158506,20.817633,Pruszkow,KO02JD
SR5POT,"fm, fmpoland",439.15,127.3,431.55,127.3,false,-,7.6,working,52.268443,21.12563,Warszawa - Kaweczyn,KO02NG
SR5PN,fm,145.6625,false,145.0625,127.3,false,-,0.6,off,52.61766,20.353525,Plonsk,KO02EO
SR5PLZ,dmr,439.3875,false,431.7875,false,false,-,7.6,inprogress,52.544962,19.719402,Plock,JO92UN
SR5PL,"fm, fmpoland",439.125,false,431.525,127.3,false,-,7.6,working,52.544455,19.719648,Plock,JO92UN
SR5P,fm,145.725,false,145.125,127.3,false,-,0.6,working,52.543202,19.71592,Plock,JO92UN
SR5OS,"fm, echolink, fmpoland",439.05,false,431.45,67,false,-,7.6,working,53.080149,21.56918,Ostroleka,KO03SB
SR5OK,"fm, dmr, echolink, c4fm, dstar",439.2625,false,431.6625,false,false,-,7.6,working,53.23469,21.45663,Kadzidlo,KO03RF
SR5O,"fm, c4fm",145.675,127.3,145.075,127.3,false,-,0.6,working,53.080352,21.569352,Ostroleka,KO03SB
SR5NRD,fm,438.975,false,431.375,127.3,false,-,7.6,working,52.480013,20.061837,Cybulin,KO02AL
SR5ND,fm,439.425,127.3,431.825,127.3,false,-,7.6,working,52.448234,20.707103,Nowy Dwor Mazowiecki,KO02IK
SR5MS,m17,438.8125,false,431.2125,false,false,-,7.6,working,52.425343,20.751385,Nowy Dwor Mazowiecki,KO02JK
SR5MM,"fm, echolink, fmpoland",438.95,127.3,431.35,127.3,false,-,7.6,working,52.177192,21.552627,Minsk Mazowiecki,KO02SE
SR5MDV,dmr,438.8875,false,431.2875,false,false,-,7.6,working,52.177192,21.552627,Minsk Mazowiecki,KO02SE
SR5LW,fm,1298.1,false,1270.1,false,false,-,28,off,52.15872,20.81788,Pruszkow,KO02JD
SR5LOM,fm,1298.4,false,1270.4,false,false,-,28,inprogress,52.34111,20.8843,Lomianki,KO02KI
SR5KPN,"fm, echolink",438.2,127.3,430.6,127.3,false,-,7.6,working,52.29863,20.530593,Zamczysko,KO02GH
SR5KP,fm,29.68,127.3,29.58,127.3,false,-,0.1,off,52.175313,20.742929,Moszna-Parcela komin Elektrocieplowni Pruszkow II,KO02IE
SR5KO,"fm, echolink",439.2,118.8,431.6,118.8,false,-,7.6,off,51.561205,21.56698,Kozienice,KO01SN
SR5KAB,dmr,439.4,false,431.8,false,false,-,7.6,off,52.219587,21.017187,Warszawa,KO02MF
SR5ID,"fm, dmr",439.0375,127.3,431.4375,127.3,false,-,7.6,inprogress,52.101806,21.811093,Kuflew,KO02VC
SR5GR,fm,438.8,127.3,431.2,127.3,false,-,7.6,off,51.865339,20.869367,"GROJEC, ul. PILSUDSKIEGO 6",KO01KU
SR5FWG,"fm, c4fm",438.25,127.3,430.65,127.3,false,-,7.6,working,51.901273,21.614472,Garwolin,KO01TV
SR5FUS,c4fm,438.15,false,430.55,false,false,-,7.6,working,51.421913,21.163807,Radom,KO01NK
SR5E,"fm, fmpoland",439.375,false,431.775,127.3,false,-,7.6,working,52.210948,20.9751663,Warszawa-Ochota,KO02LF
SR5DVR,dmr,439.3625,false,431.7625,false,false,-,7.6,working,51.408264,21.113534,RADOM - maszt Emitel,KO01NJ
SR5DV,"fm, dmr, apco25, c4fm",145.5875,127.3,144.9875,127.3,false,-,0.6,planned,52.152627,21.564994,,KO02SD
SR5DMRC,dmr,145.6375,false,145.0375,false,false,-,0.6,working,52.981,20.677617,06-461 Koziczyn 46,KO02IX
SR5DMR,dmr,438.2125,false,430.6125,false,false,-,7.6,working,52.980992,20.677636,06-461 Koziczyn 46,KO02IX
SR5CI,fm,438.4375,false,430.8375,127.3,false,-,7.6,working,52.88445,20.602777,Ciechanow,KO02HV
SR5AWK,"tetra, fmpoland",431.6125,false,431.6125,false,false,false,0,working,52.13117,21.055902,Warszawa,KO02MD
SR4X,"fm, echolink, fmpoland",145.6,false,145,67,false,-,0.6,working,53.015657,23.135085,Juchnowiec,KO13NA
SR4UVN,"dstar, c4fm",439.4625,false,431.8625,false,false,-,7.6,working,53.770592,20.490134,Olsztyn,KO03FS
SR4UVM,dstar,439.4875,false,431.8875,false,false,-,7.6,working,53.937727,21.844764,Milki k/Gizycka  EMITEL,KO03WW
SR4UVE,"fm, c4fm",438.6,false,431,94.8,false,-,7.6,working,54.047551,19.62193,Paslek,JO94TB
SR4UVD,dstar,439.5125,false,431.9125,false,false,-,7.6,working,53.549375,19.940454,Gora Dylewska EMITEL,JO93XN
SR4UBI,"dstar, dmr",439.425,false,431.825,false,false,-,7.6,working,53.132887,23.138298,Bialystok,KO13ND
SR4U,fm,145.725,false,145.125,false,false,-,0.6,working,53.108847,23.121939,Bialystok,KO13NC
SR4SWE,dstar,439.45,false,431.85,false,false,-,7.6,off,53.563494,21.219062,Swietajno,KO03ON
SR4SW,"fm, atv",439.325,false,431.725,false,false,-,7.6,off,53.563494,21.219062,Swietajno,KO03ON
SR4SUU,fm,438.9,false,431.3,false,false,-,7.6,working,54.098344,22.924715,"Suwalki, ul. Mickiewicza 15",KO14LC
SR4SU,"fm, fmlink",438.8,67,431.2,67,false,-,7.6,working,54.196059,22.872801,Jeleniewo,KO14KE
SR4SN,"fm, c4fm",438.875,false,431.275,67,false,-,7.6,working,53.4024357,20.9458226,Wielbark,KO03LJ
SR4SA,fm,439.375,67,431.775,67,false,-,7.6,working,53.409137,23.484552,Sokolka,KO13RJ
SR4S,fm,145.575,67,144.975,67,false,-,0.6,working,53.409137,23.484552,Sokolka,KO13RJ
SR4RS,fm,145.7,67,145.1,67,false,-,0.6,working,53.134117,23.172523,Bialystok,KO13OD
SR4PA,"fm, extremelink",145.775,94.8,145.175,94.8,false,-,0.6,working,54.02559339,19.69471147,Paslek,JO94UA
SR4PA,fm,439,94.8,431.4,94.8,false,-,7.6,working,54.056859,19.65798,"Paslek, pow. elblaski",JO94TB
SR4OS,"fm, echolink, minilink",438.4,false,430.8,67,false,-,7.6,working,53.691595,19.96897,Ostroda,JO93XQ
SR4ONX,"fm, dstar, c4fm",438.95,false,431.35,false,false,-,7.6,inprogress,53.773118,20.51332,Olsztyn,KO03GS
SR4ONT,dmr,438.275,false,430.675,false,false,-,7.6,inprogress,53.773118,20.51332,Olsztyn,KO03GS
SR4OND,dmr,438.5,false,430.9,false,false,-,7.6,working,53.770592,20.490134,Olsztyn,KO03FS
SR4ON,"fm, echolink",438.675,67,431.075,67,false,-,7.6,working,53.770592,20.490134,Olsztyn,KO03FS
SR4OEX,fm,145.6875,false,145.0875,67,false,-,0.6,inprogress,54.025626,22.492029,Olecko,KO14FA
SR4OE,"dmr, c4fm",439.4,false,431.8,false,false,-,7.6,working,54.035498,22.500114,Olecko,KO14GA
SR4O,fm,145.725,67,145.125,false,true,-,0.6,working,53.773118,20.51332,Olsztyn,KO03GS
SR4MWO,"fm, dstar, dmr, c4fm",438.15,67,430.55,67,false,-,7.6,working,53.866333,21.285911,Mragowo,KO03PU
SR4MR,fm,439.15,67,431.15,67,false,-,8,off,53.5178,21.1787,Mragowo,KO03PU
SR4MO,"fm, echolink, minilink",438.45,false,430.85,67,false,-,7.6,working,53.913509,19.928902,Morag,JO93XV
SR4MIT,c4fm,438.525,false,430.925,false,false,-,7.6,working,53.937727,21.844764,Milki k/Gizycka EMITEL,KO03WW
SR4MID,dmr,438.225,false,430.625,false,false,-,7.6,working,53.937727,21.844764,Milki k/Gizycka EMITEL,KO03WW
SR4MI,"fm, fmlink",438.75,67,431.15,67,false,-,7.6,working,53.937727,21.844764,Milki k/Gizycka EMITEL,KO03WW
SR4M,"fm, echolink",145.6,67,145,67,false,-,0.6,off,53.937727,21.844764,Milki k/Gizycka  EMITEL,KO03WW
SR4LU,"fm, echolink, extremelink",439.375,false,431.775,67,false,-,7.6,working,53.47835243,19.76466855,Lubawa,JO93VL
SR4LO,fm,439.1,67,431.5,67,false,-,7.6,working,53.159484,22.091746,Lomza - maszt,KO13BD
SR4LM,fm,1298.6,false,1270.6,false,true,-,28,inprogress,53.937727,21.844764,Milki k/Gizycka EMITEL,KO03WW
SR4LG,"fm, fmpoland",438.725,67,431.125,67,false,-,7.6,working,53.129161,22.080552,Gielczyn,KO13AD
SR4LDG,fm,1298.2,67,1270.2,67,false,-,28,off,53.549375,19.940454,Gora Dylewska EMITEL,JO93XN
SR4L,"dstar, dmr, c4fm",438.1,false,430.5,false,false,-,7.6,working,53.183005,22.052192,Lomza,KO13AE
SR4KT,dmr,439.275,false,431.675,false,false,-,7.6,working,54.08155,21.370446,Ketrzyn,KO04QB
SR4J,"fm, echolink",145.625,67,145.025,67,false,-,0.6,working,53.549375,19.940454,Gora Dylewska EMITEL,JO93XN
SR4FSK,"dmr, c4fm",439.525,false,431.925,false,false,-,7.6,off,53.635713,22.467744,Grajewo,KO13FP
SR4EL,"fm, fmpoland",439.05,94.8,431.45,94.8,false,-,7.6,working,54.189015,19.394187,Elblag,JO94QE
SR4DX,dmr,439.5,false,431.9,false,false,-,7.6,working,54.060989,19.618992,Paslek,JO94TB
SR4DMR,fm,438.6125,false,431.0125,false,false,-,7.6,unverified,53.815738,22.375785,Elk,KO13ET
SR4DM,"fm, echolink",438.3,false,430.7,67,false,-,7.6,off,53.93169826,20.4983333,Dobre Miasto,KO03FW
SR4DGT,"fm, fmlink",438.575,67,430.975,67,false,-,7.6,working,53.549375,19.940454,Gora Dylewska EMITEL,JO93XN
SR4DGD,dmr,438.25,false,430.65,false,false,-,7.6,working,53.549375,19.940454,Gora Dylewska EMITEL,JO93XN
SR4DG,c4fm,438.8625,false,431.2625,false,false,-,7.6,working,53.549375,19.940454,Gora Dylewska EMITEL,JO93XN
SR4D,"fm, echolink",145.7875,67,145.1875,67,false,-,0.6,working,53.937727,21.844764,Milki k/Gizycka  EMITEL,KO03WW
SR4BS,"fm, c4fm",439.025,67,431.425,67,false,-,7.6,working,53.132887,23.138298,Bialystok,KO13ND
SR4BL,fm,438.6,67,431,67,false,-,7.6,planned,53.172613,22.039165,Lomza,KO13AE
SR4BK,fm,438.925,false,431.325,false,false,-,7.6,off,53.11948,23.152,"Bialystok, Politechnika Bialostocka",KO13NC
SR4BIA,dmr,439.25,false,431.65,false,false,-,7.6,off,53.107935,23.184082,Bialystok,KO13OC
SR4BI,"fm, dmr",438.4625,67,430.8625,67,false,-,7.6,working,53.015542,23.135219,Juchnowiec,KO13NA
SR4BAU,dmr,438.3625,false,430.7625,false,false,-,7.6,off,53.837154,22.97915,Augustow,KO13LU
SR4BA,"fm, echolink, extremelink",438.5375,false,430.9375,67,false,-,7.6,working,54.30146333,20.75370923,Bartoszyce,KO04JH
SR4AUV,fm,145.6875,67,145.0875,67,false,-,0.6,planned,53.836155,23.004719,KO13MV,KO13MU
SR4AUU,fm,439.3375,67,431.7375,67,false,-,7.6,planned,53.840818,22.986185,Augustow,KO13LU
SR4ALL,echolink,430.975,67,438.575,67,false,+,7.6,planned,53.636169,19.460143,Zabrowo,JO93RP
SR3ZX,"dstar, c4fm",439.35,false,431.75,false,false,-,7.6,working,51.935511,15.527107,Zielona Gora,JO71SW
SR3ZJ,fm,438.75,79.7,431.15,79.7,false,-,7.6,working,52.346795,15.276266,RTCN Jemiolow/Lagow maszt EmiTel,JO72PI
SR3ZG,fm,439.075,203.5,431.475,203.5,false,-,7.6,working,51.92698,15.488042,Zielona Gora,JO71RW
SR3ZF,fm,1298.5,false,1270.5,false,false,-,28,working,51.92698,15.488042,Zielona Gora,JO71RW
SR3ZBZ,"dmr, c4fm",438.3625,false,430.7625,false,false,-,7.6,working,52.998288,16.906704,Chodziez,JO82KX
SR3Z,fm,145.7125,71.9,145.1125,71.9,false,-,0.6,working,51.935511,15.527107,Zielona Gora,JO71SW
SR3XXX,"fm, fmlink",438.7,110.9,431.1,110.9,false,-,7.6,working,52.117304,16.98422,"RTCN Poznan/Srem, maszt EmiTel, adres Gora 42 kolo Sremu",JO82LC
SR3XX,"fm, c4fm",439.025,110.9,431.425,110.9,false,-,7.6,working,52.459156,16.905933,Poznan,JO82KL
